Continent,PopulationSize,Date,TotalCases,TotalDeaths,DeathRatePercentage,PopulationInfectedPercentage,PopulationVaccinatedPercentage
Oceania,45038860,2022-07-04,9767321,15674,0.160473890435259,21.6864303403772,63.8641475383702
Oceania,45038860,2022-07-05,9777684,15746,0.161040180885371,21.7094393596996,63.8642696551378
Oceania,45038860,2022-07-06,9795963,15831,0.161607388676335,21.7500243123383,63.8644361780027
Oceania,45038860,2022-07-07,9803039,15914,0.162337413938678,21.7657351895674,63.8645915993433
Oceania,45038860,2022-07-08,9817102,15976,0.162736416510697,21.7969593368926,63.8647647831228
Oceania,45038860,2022-07-09,9826712,16051,0.163340494765696,21.8182964666512,63.864944627817
Oceania,45038860,2022-07-10,9834213,16135,0.164070068443708,21.8349509734483,63.8650445415359
Oceania,45038860,2022-07-11,10114897,16225,0.160406972013655,22.4581550243501,63.8743565001423
Oceania,45038860,2022-07-12,10127240,16305,0.161001417957904,22.4855602473064,63.8746073945921
Oceania,45038860,2022-07-13,10140230,16379,0.161524935824927,22.5144020075108,63.8748560687371
Oceania,45038860,2022-07-14,10152693,16470,0.162222968822164,22.5420736670511,63.875122505321
Oceania,45038860,2022-07-15,10163891,16570,0.163028115905611,22.5669366409363,63.8753556373319
Oceania,45038860,2022-07-16,10173501,16659,0.163748939524358,22.5882737706949,63.8756154130011
Oceania,45038860,2022-07-17,10180209,16751,0.164544755417104,22.6031675757335,63.8757153267201
Oceania,45038860,2022-07-18,10491109,16872,0.160821892137428,23.2934603584549,63.8903160515164
Oceania,45038860,2022-07-19,10502203,16970,0.161585145516612,23.3180924206341,63.8905514038322
Oceania,45038860,2022-07-20,10514273,17093,0.16256949006365,23.3448915003621,63.8908000779771
Oceania,45038860,2022-07-21,10525145,17210,0.163513186754197,23.3690306548612,63.8914528476076
Oceania,45038860,2022-07-22,10534655,17318,0.164390765525781,23.3901457541332,63.8917592496791
Oceania,45038860,2022-07-23,10542824,17407,0.165107565107793,23.4082834245805,63.8919790598608
Oceania,45038860,2022-07-24,10548563,17598,0.166828410656504,23.4210257542043,63.8921700060792
Oceania,45038860,2022-07-25,10876524,17739,0.163094385669539,24.149199158238,63.9057294078935
Oceania,45038860,2022-07-26,10887508,17843,0.163885069016712,24.173586986882,63.9058248810028
Oceania,45038860,2022-07-27,10898471,17938,0.164591895505342,24.1979281891238,63.9059336759412
Oceania,45038860,2022-07-28,10907164,18024,0.165249188514998,24.2172292993206,63.906069114538
Oceania,45038860,2022-07-29,10916824,18123,0.166009821171432,24.2386774443225,63.9062800435002
Oceania,45038860,2022-07-30,10923475,18198,0.166595337106553,24.2534446919838,63.906548700389
Oceania,45038860,2022-07-31,10929545,18289,0.167335419726988,24.2669219425181,63.9066175298398
Oceania,45038860,2022-08-01,11194654,18379,0.164176579285077,24.8555447451379,63.907787630504
Oceania,45038860,2022-08-02,11203512,18472,0.164876870752671,24.8752122056375,63.9078831036132
Oceania,45038860,2022-08-03,11210411,18581,0.16574771433447,24.8905300889054,63.9080118812954
Oceania,45038860,2022-08-04,11217251,18662,0.166368747565691,24.9057169741863,63.9081695229409
Oceania,45038860,2022-08-05,11223053,18740,0.166977737697577,24.9185991830166,63.908282758489
Oceania,45038860,2022-08-06,11228660,18817,0.167580103057711,24.9310484323982,63.9084448407442
Oceania,45038860,2022-08-07,11231984,18902,0.168287276762503,24.9384287257715,63.9085292123291
Oceania,45038860,2022-08-08,11436982,18986,0.166005332525661,25.3935867826139,63.9238448752921
Oceania,45038860,2022-08-09,11443614,19068,0.166625683110248,25.4083118444827,63.9239381280965
Oceania,45038860,2022-08-10,11450412,19148,0.167225423853744,25.4234054769592,63.9240691260836
Oceania,45038860,2022-08-11,11455592,19215,0.167734674908115,25.4349066561631,63.9241890225463
Oceania,45038860,2022-08-12,11461316,19291,0.168314005128207,25.447615681214,63.9242978174847
Oceania,45038860,2022-08-13,11465200,19362,0.168876251613578,25.456239345312,63.9244554591302
Oceania,45038860,2022-08-14,11468024,19443,0.169540977591257,25.4625094862525,63.9244998652275
Oceania,45038860,2022-08-15,11613145,19506,0.167964836398753,25.7847223486562,63.9326417231697
Oceania,45038860,2022-08-16,11618987,19585,0.168560305644545,25.7976933696812,63.9327260947546
Oceania,45038860,2022-08-17,11626744,19639,0.16891229393199,25.8149162745238,63.9328304490833
Oceania,45038860,2022-08-18,11632850,19684,0.169210468629785,25.8284734560333,63.932983650119
Oceania,45038860,2022-08-19,11638214,19747,0.169673800464573,25.8403831713325,63.9330924450575
Oceania,45038860,2022-08-20,11641775,19796,0.170042798456421,25.848289676959,63.9332278836543
Oceania,45038860,2022-08-21,11645543,19834,0.170314084967957,25.8566557856926,63.9332900521905
Oceania,45038860,2022-08-22,11751868,19886,0.169215651503233,26.0927297005297,63.9443049846288
Oceania,45038860,2022-08-23,11759744,19935,0.169518996331893,26.1102168216513,63.9444137795672
Oceania,45038860,2022-08-24,11764191,19977,0.169811931819196,26.1200905173888,63.9445270151154
Oceania,45038860,2022-08-25,11767550,20026,0.170179859019082,26.1275485214324,63.9446202679198
Oceania,45038860,2022-08-26,11770395,20073,0.170538032071141,26.1338652887751,63.9447623674312
Oceania,45038860,2022-08-27,11770745,20123,0.170957743116515,26.134642395478,63.9449311106009
Oceania,45038860,2022-08-28,11774925,20172,0.171313193077663,26.1439232698163,63.9450243634053
Oceania,45038860,2022-08-29,11857378,20212,0.170459270169172,26.3269940669013,63.9629710876341
Oceania,45038860,2022-08-30,11860576,20252,0.170750560512407,26.3340946018616,63.9630443576947
Oceania,45038860,2022-08-31,11863537,20282,0.170960818851916,26.3406689245687,63.9634817577532
Oceania,45038860,2022-09-01,11866195,20313,0.171183770366154,26.3465704949015,63.9635972136062
Oceania,45038860,2022-09-02,11868337,20353,0.17148990629437,26.3513263879237,63.9636882461057
Oceania,45038860,2022-09-03,11868540,20382,0.171731316573058,26.3517771098114,63.9638392268366
Oceania,45038860,2022-09-04,11871896,20415,0.171960738200537,26.3592284529404,63.9638636501901
Oceania,45038860,2022-09-05,11936657,20450,0.171320998835771,26.5030176163429,63.9640679182377
Oceania,45038860,2022-09-06,11939038,20485,0.171579988270412,26.5083041622279,63.9641545101275
Oceania,45038860,2022-09-07,11941189,20517,0.171817061098355,26.5130800379939,63.9642211192735
Oceania,45038860,2022-09-08,11943293,20550,0.172063098510603,26.5177515594311,63.9643121517729
Oceania,45038860,2022-09-09,11945036,20585,0.172331000090749,26.5216215508119,63.9643987436627
Oceania,45038860,2022-09-10,11945104,20613,0.172564424721627,26.5217725315428,63.9645297416498
Oceania,45038860,2022-09-11,11947402,20635,0.172715373601725,26.526874792124,63.9645896898811
Oceania,45038860,2022-09-12,11999927,20659,0.172159380636232,26.6434963051907,63.9862887293329
Oceania,45038860,2022-09-13,12002147,20688,0.172369160284406,26.6484253819924,63.9863486775642
Oceania,45038860,2022-09-14,12002738,20714,0.172577290281601,26.6497375821679,63.9863997445761
Oceania,45038860,2022-09-15,12002909,20745,0.172833102375433,26.6501172543,63.9864774552464
Oceania,45038860,2022-09-16,12002960,20775,0.17308230636443,26.6502304898481,63.9865729283556
Oceania,45038860,2022-09-17,12003131,20794,0.173238132617231,26.6506101619801,63.9866906045135
Oceania,45038860,2022-09-18,12003155,20828,0.173521045091895,26.6506634492969,63.9867172481719
Oceania,45038860,2022-09-19,12053787,20828,0.172792168967313,26.763081925253,63.9898101328497
Oceania,45038860,2022-09-20,12053833,20828,0.172791509555508,26.7631840592768,63.9898767419957
Oceania,45038860,2022-09-21,12053887,20828,0.172790735469812,26.7633039557395,63.9899344699222
Oceania,45038860,2022-09-22,12053897,20828,0.17279059212137,26.7633261587882,63.9899699948
Oceania,45038860,2022-09-23,12053923,20828,0.172790219416534,26.7633838867147,63.9900454851655
Oceania,45038860,2022-09-24,12054030,20828,0.172788685609709,26.7636214593353,63.9901054333969
Oceania,45038860,2022-09-25,12054055,20975,0.174007833878309,26.763676966957,63.9901409582747
Oceania,45038860,2022-09-26,12092145,20975,0.173459712896265,26.8482483792885,64.0062514903796
Oceania,45038860,2022-09-27,12101958,20979,0.173352113765392,26.8700362309348,64.0063069980013
Oceania,45038860,2022-09-28,12102391,20981,0.173362437224182,26.8709976229416,64.006378047757
Oceania,45038860,2022-09-29,12103771,20981,0.173342671469908,26.8740616436562,64.0064513178176
Oceania,45038860,2022-09-30,12105635,20981,0.173315980533033,26.8782002919257,64.0065090457441
Oceania,45038860,2022-10-01,12116026,20981,0.173167340512475,26.9012714797843,64.0066022985484
Oceania,45038860,2022-10-02,12116032,21094,0.174099903334689,26.9012848016135,64.0066245015971
Oceania,45038860,2022-10-03,12155684,21094,0.173531987175711,26.9893243301451,64.0067199747063
Oceania,45038860,2022-10-04,12157383,21107,0.173614666906521,26.9930966281118,64.0157344124607
Oceania,45038860,2022-10-05,12157434,21110,0.173638614859024,26.99320986366,64.0159075962402
Oceania,45038860,2022-10-06,12160484,21111,0.173603287500728,26.9999817935001,64.0160186114835
Oceania,45038860,2022-10-07,12161167,21111,0.173593537528101,27.0014982617233,64.0161229658122
Oceania,45038860,2022-10-08,12161250,21111,0.17359235275979,27.0016825470272,64.0161607109949
Oceania,45038860,2022-10-09,12161275,21215,0.174447169396301,27.0017380546488,64.0161718125192
Oceania,45038860,2022-10-10,12204392,21215,0.173830863512086,27.0974709395398,64.042677812005
Oceania,45038860,2022-10-11,12204533,21215,0.173828855229446,27.0977840025258,64.0427710648094
Oceania,45038860,2022-10-12,12204725,21219,0.173858894813279,27.09821030106,64.0428554363943
Oceania,45038860,2022-10-13,12204738,21219,0.173858709625721,27.0982391650233,64.0429509095035
Oceania,45038860,2022-10-14,12207436,21219,0.173820284619964,27.1042295475507,64.0430552638322
Oceania,45038860,2022-10-15,12207455,21219,0.173820014081559,27.1042717333432,64.0431485166365
Oceania,45038860,2022-10-16,12221493,21293,0.174225849493184,27.1354403730467,64.0431796009046
Oceania,45038860,2022-10-17,12265620,21293,0.173599051658212,27.233415765852,64.0593523015458
Oceania,45038860,2022-10-18,12265649,21293,0.173598641213359,27.2334801546931,64.0602537453213
Oceania,45038860,2022-10-19,12265675,21293,0.173598273229969,27.2335378826196,64.0603092529429
Oceania,45038860,2022-10-20,12265690,21293,0.173598060932569,27.2335711871926,64.0603603199548
Oceania,45038860,2022-10-21,12265699,21293,0.173597933554378,27.2335911699364,64.0604158275765
Oceania,45038860,2022-10-22,12265975,21293,0.17359402738062,27.2342039740793,64.0604602336738
Oceania,45038860,2022-10-23,12265982,21396,0.174433649095523,27.2342195162133,64.0604846570273
Oceania,45038860,2022-10-24,12296365,21396,0.174002642244273,27.3016790389455,64.065380429256
Oceania,45038860,2022-10-25,12296392,21396,0.17400226017518,27.3017389871768,64.0654514790117
Oceania,45038860,2022-10-26,12296512,21396,0.174000562110621,27.3020054237607,64.0655247490722
Oceania,45038860,2022-10-27,12296512,21420,0.17419573940968,27.3020054237607,64.065578036389
Oceania,45038860,2022-10-28,12296535,21422,0.174211678330522,27.3020564907726,64.0656513064496
Oceania,45038860,2022-10-29,12337601,21422,0.173631810592675,27.3932355303842,64.0657356780345
Oceania,45038860,2022-10-30,12337728,21507,0.17431896699295,27.3935175091021,64.065760101388
Oceania,45038860,2022-10-31,12373527,21507,0.173814628601853,27.4730022029865,64.1341521521637
Oceania,45038860,2022-11-01,12373563,21508,0.173822204647117,27.4730821339616,64.134196558261
Oceania,45038860,2022-11-02,12373602,21508,0.173821656781914,27.4731687258514,64.1342609471021
Oceania,45038860,2022-11-03,12373692,21508,0.173820392490778,27.4733685532893,64.1343142344189
Oceania,45038860,2022-11-04,12373698,21508,0.173820308205356,27.4733818751185,64.1343764029551
Oceania,45038860,2022-11-05,12373863,21508,0.173817990388289,27.4737482254213,64.1345074009422
Oceania,45038860,2022-11-06,12373927,21619,0.174714138850181,27.4738903249327,64.1345296039909
Oceania,45038860,2022-11-07,12426253,21619,0.173978430988006,27.5900699973312,64.1386171852485
Oceania,45038860,2022-11-08,12445990,21619,0.173702533908512,27.6338921544639,64.138674913175
Oceania,45038860,2022-11-09,12446720,21619,0.173692346256684,27.6355129770158,64.1387326411015
Oceania,45038860,2022-11-10,12446750,21621,0.173707996063229,27.6355795861618,64.1388125720767
Oceania,45038860,2022-11-11,12446880,21656,0.173987376756263,27.6358682257943,64.1388925030518
Oceania,45038860,2022-11-12,12446945,21656,0.173986468165482,27.6360125456106,64.1389524512832
Oceania,45038860,2022-11-13,12447875,21800,0.175130293323158,27.6380774291356,64.1389813152464
Oceania,45038860,2022-11-14,12521471,21800,0.174100950279724,27.8014829860258,64.142209638521
Oceania,45038860,2022-11-15,12544437,21800,0.173782211190506,27.8524745075697,64.142260705533
Oceania,45038860,2022-11-16,12545006,21804,0.17380621420189,27.8537378610382,64.1423073319351
Oceania,45038860,2022-11-17,12545048,21804,0.173805632310056,27.8538311138426,64.1423628395568
Oceania,45038860,2022-11-18,12545193,21804,0.173803623427715,27.8541530580481,64.1424272283979
Oceania,45038860,2022-11-19,12545303,21804,0.173802099478984,27.8543972915833,64.1425271421168
Oceania,45038860,2022-11-20,12545323,21958,0.175029371503627,27.8544416976806,64.142573768519
Oceania,45038860,2022-11-21,12628756,21958,0.173873024389734,28.0396883935339,64.1560776627117
Oceania,45038860,2022-11-22,12628786,21958,0.173872611349975,28.0397550026799,64.1561309500285
Oceania,45038860,2022-11-23,12628863,21958,0.173871551223574,28.0399259661546,64.156188677955
Oceania,45038860,2022-11-24,12628877,21960,0.173887195195582,28.0399570504227,64.1562641683204
Oceania,45038860,2022-11-25,12629055,21990,0.174122291810432,28.0403522646888,64.1563285571615
Oceania,45038860,2022-11-26,12629396,21990,0.174117590421585,28.0411093886479,64.156404047527
Oceania,45038860,2022-11-27,12654644,22168,0.175176796755405,28.0971676458951,64.1564218099659
Oceania,45038860,2022-11-28,12752581,22168,0.173831477722039,28.3146176435194,64.162616460541
Oceania,45038860,2022-11-29,12752810,22168,0.173828356260307,28.3151260933336,64.1627185945648
Oceania,45038860,2022-11-30,12753947,22168,0.173812859658269,28.3176505799658,64.1627940849302
Oceania,45038860,2022-12-01,12753999,22168,0.173812150996719,28.3177660358188,64.1628673549908
Oceania,45038860,2022-12-02,12754262,22191,0.173988898769682,28.3183499759985,64.1629406250514
Oceania,45038860,2022-12-03,12754296,22191,0.173988434955563,28.3184254663639,64.1630249966362
Oceania,45038860,2022-12-04,12786197,22451,0.175587784233263,28.3892554118821,64.1630427590752
Oceania,45038860,2022-12-05,12894109,22451,0.17411827370158,28.6288529505409,64.1668350397856
Oceania,45038860,2022-12-06,12894473,22473,0.174283974226787,28.629661141512,64.1668994286268
Oceania,45038860,2022-12-07,12896620,22474,0.174262713796328,28.6344281360585,64.1669726986873
Oceania,45038860,2022-12-08,12934300,22476,0.173770517152069,28.7180892233951,64.1670570702722
Oceania,45038860,2022-12-09,12934521,22476,0.173767548098611,28.7185799107704,64.1671325606376
Oceania,45038860,2022-12-10,12934567,22477,0.173774661339649,28.7186820447942,64.1672080510031
Oceania,45038860,2022-12-11,12934625,22749,0.17587676488495,28.7188108224764,64.1672679992344
Oceania,45038860,2022-12-12,13046724,22750,0.174373275620761,28.9677047776076,64.1675055718551
Oceania,45038860,2022-12-13,13046850,22750,0.174371591610235,28.9679845360207,64.1675455373427
Oceania,45038860,2022-12-14,13047014,22750,0.174369399772239,28.9683486660186,64.1676232480129
Oceania,45038860,2022-12-15,13047035,22750,0.174369119114036,28.9683952924208,64.1676987383784
Oceania,45038860,2022-12-16,13047163,22781,0.17460500800059,28.9686794914436,64.1678275160606
Oceania,45038860,2022-12-17,13047168,22781,0.174604941087598,28.9686905929679,64.1679252094747
Oceania,45038860,2022-12-18,13086944,23080,0.176358972728851,29.0570054393029,64.1679873780109
Oceania,45038860,2022-12-19,13195267,23080,0.174911201114763,29.2975155232615,64.1681783242293
Oceania,45038860,2022-12-20,13195625,23080,0.174906455738171,29.2983103924034,64.1682449333753
Oceania,45038860,2022-12-21,13196508,23083,0.174917485746987,29.3002709215997,64.1683248643505
Oceania,45038860,2022-12-22,13196593,23083,0.174916359093593,29.3004596475133,64.1684403202035
Oceania,45038860,2022-12-23,13196792,23083,0.174913721455942,29.3009014881815,64.1685291323981
Oceania,45038860,2022-12-24,13196828,23083,0.174913244303858,29.3009814191567,64.1685579963614
Oceania,45038860,2022-12-25,13197029,23417,0.177441452920957,29.3014277004347,64.1685579963614
Oceania,45038860,2022-12-26,13288583,23460,0.17654252526398,29.5047054921017,64.168564657276
Oceania,45038860,2022-12-27,13288635,23460,0.176541834432205,29.5048209479547,64.1685735384954
Oceania,45038860,2022-12-28,13318636,23460,0.176144163711659,29.5714323142282,64.1686645709949
Oceania,45038860,2022-12-29,13318706,23460,0.176143237939181,29.5715877355688,64.1687378410555
Oceania,45038860,2022-12-30,13318850,23460,0.17614133352354,29.5719074594694,64.1688133314209
Oceania,45038860,2022-12-31,13319029,24554,0.184352778269347,29.5723048940404,64.1688510766036
Oceania,45038860,2023-01-01,13319263,24554,0.184349539460254,29.5728244453789,64.1688510766036
Oceania,45038860,2023-01-02,13383899,24554,0.183459244574395,29.7163360706732,64.1688555172134
Oceania,45038860,2023-01-03,13383917,24554,0.183458997840468,29.7163760361608,64.1688710593474
Oceania,45038860,2023-01-04,13384102,24557,0.183478876655303,29.7167867925609,64.1816200498858
Oceania,45038860,2023-01-05,13384224,24557,0.183477204206983,29.7170576697545,64.1817044214707
Oceania,45038860,2023-01-06,13406727,24557,0.183169240337332,29.7670211901456,64.1817732509215
Oceania,45038860,2023-01-07,13406774,24557,0.18316859820267,29.7671255444743,64.1818243179335
Oceania,45038860,2023-01-08,13406882,24557,0.183167122676249,29.7673653373997,64.1818443006772
Oceania,45038860,2023-01-09,13494667,24557,0.181975590801907,29.9622748000282,64.182013043847
Oceania,45038860,2023-01-10,13495923,24557,0.181958655217579,29.9650635029395,64.1820974154319
Oceania,45038860,2023-01-11,13496129,24557,0.181955877866905,29.9655208857418,64.1821662448828
Oceania,45038860,2023-01-12,13496145,24557,0.181955662153897,29.9655564106196,64.182261717992
Oceania,45038860,2023-01-13,13496197,24557,0.18195496109015,29.9656718664726,64.1823549707963
Oceania,45038860,2023-01-14,13496605,24557,0.181949460623616,29.9665777508578,64.1823949362839
Oceania,45038860,2023-01-15,13496620,24557,0.18194925840692,29.9666110554308,64.1824060378082
Oceania,45038860,2023-01-16,13544956,24557,0.181299961402606,30.0739317114154,64.1825836621975
Oceania,45038860,2023-01-17,13544983,24557,0.181299600006881,30.0739916596468,64.1826569322581
Oceania,45038860,2023-01-18,13545083,24557,0.181298261516744,30.0742136901334,64.1827501850624
Oceania,45038860,2023-01-19,13545161,24557,0.181297217508157,30.0743868739129,64.1828079129889
Oceania,45038860,2023-01-20,13545177,24557,0.181297003354035,30.0744223987907,64.1828656409154
Oceania,45038860,2023-01-21,13545188,24557,0.18129685612337,30.0744468221443,64.1829233688419
Oceania,45038860,2023-01-22,13545189,24557,0.181296842738776,30.0744490424491,64.1829455718906
Oceania,45038860,2023-01-23,13567577,24557,0.18099768293189,30.1241572277806,64.1831320774993
Oceania,45038860,2023-01-24,13579967,24557,0.180832545469367,30.1516668050657,64.1832164490842
Oceania,45038860,2023-01-25,13580121,24557,0.180830494809288,30.152008732015,64.1832808379253
Oceania,45038860,2023-01-26,13580156,24557,0.180830028756665,30.1520864426853,64.1833874125588
Oceania,45038860,2023-01-27,13580220,24557,0.180829176552368,30.1522285421967,64.1834518014
Oceania,45038860,2023-01-28,13580237,24557,0.180828950186952,30.1522662873794,64.1834806653632
Oceania,45038860,2023-01-29,13580255,24557,0.180828710506541,30.152306252867,64.1835028684119
Oceania,45038860,2023-01-30,13608615,24557,0.180451868173212,30.215274098856,64.1835406135946
Oceania,45038860,2023-01-31,13608672,24557,0.180451112349537,30.2154006562333,64.1948797105433
Oceania,45038860,2023-02-01,13608725,25753,0.189238889021565,30.2155183323912,64.1952926872483
Oceania,45038860,2023-02-02,13608753,25753,0.18923849966268,30.2155805009274,64.1953526354797
Oceania,45038860,2023-02-03,13608805,25753,0.189237776571859,30.2156959567804,64.1953992618818
Oceania,45038860,2023-02-04,13608806,25753,0.189237762666321,30.2156981770853,64.1954236852354
Oceania,45038860,2023-02-05,13608806,25874,0.190126892836888,30.2156981770853,64.1954370070646
Oceania,45038860,2023-02-06,13626026,25899,0.190070090868754,30.2539318268713,64.1955324801738
Oceania,45038860,2023-02-07,13633644,25899,0.189963886397503,30.2708461093376,64.1955724456614
Oceania,45038860,2023-02-08,13633776,25899,0.189962047198076,30.2711391895798,64.1956013096246
Oceania,45038860,2023-02-09,13633811,25899,0.189961559537535,30.2712169002501,64.1956390548073
Oceania,45038860,2023-02-10,13633852,25899,0.189960988281228,30.2713079327496,64.1957056639533
Oceania,45038860,2023-02-11,13633865,25899,0.189960807151897,30.2713367967129,64.195743409136
Oceania,45038860,2023-02-12,13634024,26007,0.190750727738194,30.2716898251865,64.1957500700506
Oceania,45038860,2023-02-13,13659386,26007,0.190396552231557,30.3280011971884,64.1964405848638
Oceania,45038860,2023-02-14,13659555,26007,0.19039419658986,30.3283764287107,64.1964627879125
Oceania,45038860,2023-02-15,13659571,26007,0.190393973573548,30.3284119535885,64.1964916518757
Oceania,45038860,2023-02-16,13659593,26007,0.190393666926972,30.3284608002956,64.1965249564487
Oceania,45038860,2023-02-17,13659608,26007,0.190393457850328,30.3284941048686,64.196569362546
Oceania,45038860,2023-02-18,13659618,26007,0.190393318466153,30.3285163079172,64.1966048874239
Oceania,45038860,2023-02-19,13659618,26117,0.191198611849907,30.3285163079172,64.1966137686434
Oceania,45038860,2023-02-20,13684761,26117,0.190847322799426,30.3843414331535,64.276291629051
Oceania,45038860,2023-02-21,13684762,26117,0.190847308853453,30.3843436534584,64.2763227133191
Oceania,45038860,2023-02-22,13684805,26117,0.190846709178538,30.3844391265676,64.2763493569775
Oceania,45038860,2023-02-23,13684810,26117,0.190846639449141,30.3844502280919,64.2763715600262
Oceania,45038860,2023-02-24,13684837,26117,0.190846262911279,30.3845101763233,64.2764048645991
Oceania,45038860,2023-02-25,13684841,26117,0.190846207128019,30.3845190575428,64.2764692534403
Oceania,45038860,2023-02-26,13685096,26215,0.191558758520949,30.3850852352835,64.2764803549646
Oceania,45038860,2023-02-27,13711323,26215,0.191192345187988,30.4433171709941,64.2794910883624
Oceania,45038860,2023-02-28,13711335,26215,0.191192177858684,30.4433438146525,64.279546595984
Oceania,45038860,2023-03-01,13711388,26215,0.191191438824428,30.4434614908104,64.2795754599473
Oceania,45038860,2023-03-02,13711396,26215,0.191191327272584,30.4434792532493,64.2796398487884
Oceania,45038860,2023-03-03,13711408,26217,0.191205746339107,30.4435058969077,64.2796886954954
Oceania,45038860,2023-03-04,13711581,26217,0.191203333882504,30.4438900096494,64.2797153391538
Oceania,45038860,2023-03-05,13711581,26301,0.191815954702817,30.4438900096494,64.279728660983
Oceania,45038860,2023-03-06,13741417,26301,0.191399475032306,30.5101350256201,64.2840205102882
Oceania,45038860,2023-03-07,13741422,26301,0.191399405389049,30.5101461271444,64.2840538148612
Oceania,45038860,2023-03-08,13741431,26301,0.191399280031316,30.5101661098882,64.2840782382147
Oceania,45038860,2023-03-09,13741432,26301,0.191399266102689,30.5101683301931,64.2841159833975
Oceania,45038860,2023-03-10,13741455,26301,0.191398945744828,30.510219397205,64.2841581691899
Oceania,45038860,2023-03-11,13741539,26301,0.191397775751319,30.5104059028137,64.2842092362018
Oceania,45038860,2023-03-12,13741612,26393,0.192066258310888,30.5105679850689,64.2842381001651
Oceania,45038860,2023-03-13,13774525,26393,0.19160733310223,30.5836448791111,64.285594706438
Oceania,45038860,2023-03-14,13774550,26393,0.191606985346164,30.5837003867327,64.2856391125353
Oceania,45038860,2023-03-15,13774627,26393,0.19160591426541,30.5838713502074,64.2856679764985
Oceania,45038860,2023-03-16,13774643,26393,0.191605691704678,30.5839068750852,64.2857190435104
Oceania,45038860,2023-03-17,13774656,26393,0.191605510874464,30.5839357390485,64.285759008998
Oceania,45038860,2023-03-18,13774696,26393,0.191604954475946,30.5840245512431,64.2857945338759
Oceania,45038860,2023-03-19,13774968,26507,0.192428759181147,30.5846284741665,64.2858056354002
Oceania,45038860,2023-03-20,13808404,26507,0.191962807577183,30.6588665876534,64.2893803262338
Oceania,45038860,2023-03-21,13808409,26507,0.191962738067796,30.6588776891777,64.289411410502
Oceania,45038860,2023-03-22,13808410,26507,0.191962724165925,30.6588799094826,64.2894491556847
Oceania,45038860,2023-03-23,13808420,26507,0.191962585147323,30.6589021125313,64.2894913414771
Oceania,45038860,2023-03-24,13808437,26507,0.191962348816162,30.658939857714,64.2899087587919
Oceania,45038860,2023-03-25,13808443,26507,0.191962265405303,30.6589531795432,64.28993984306
Oceania,45038860,2023-03-26,13808468,26676,0.193185804536752,30.6590086871648,64.2899465039746
Oceania,45038860,2023-03-27,13843904,26676,0.192691310196892,30.7376874103829,64.2900619598276
Oceania,45038860,2023-03-28,13843910,26676,0.192691226683791,30.7377007322121,64.2900797222665
Oceania,45038860,2023-03-29,13843923,26676,0.192691045738986,30.7377295961754,64.2901130268395
Oceania,45038860,2023-03-30,13844067,26676,0.192689041450031,30.738049320076,64.2901418908027
Oceania,45038860,2023-03-31,13844239,26676,0.192686647492867,30.7384312125129,64.2901840765952
Oceania,45038860,2023-04-01,13844243,26676,0.192686591820152,30.7384400937324,64.2902484654363
Oceania,45038860,2023-04-02,13844256,26804,0.193610982056385,30.7384689576956,64.2902662278752
Oceania,45038860,2023-04-03,13882933,26804,0.193071593733111,30.8243436889832,64.2943538091328
Oceania,45038860,2023-04-04,13882984,26804,0.193070884472675,30.8244569245314,64.2944070964496
Oceania,45038860,2023-04-05,13883014,26804,0.193070467263089,30.8245235336774,64.2944070964496
Oceania,45038860,2023-04-06,13883018,26804,0.19307041163528,30.8245324148968,64.2944070964496
Oceania,45038860,2023-04-07,13883021,26804,0.193070369914444,30.8245390758114,64.2944070964496
Oceania,45038860,2023-04-08,13883021,26804,0.193070369914444,30.8245390758114,64.2944070964496
Oceania,45038860,2023-04-09,13883021,26927,0.19395634422796,30.8245390758114,64.2944070964496
Oceania,45038860,2023-04-10,13920895,26936,0.193493306285264,30.9086309022919,64.2944070964496
Oceania,45038860,2023-04-11,13920904,26936,0.193493181189957,30.9086508850357,64.2950998315677
Oceania,45038860,2023-04-12,13920911,26936,0.193493083893719,30.9086664271698,64.2950998315677
Oceania,45038860,2023-04-13,13920911,26936,0.193493083893719,30.9086664271698,64.2950998315677
Oceania,45038860,2023-04-14,13920933,26936,0.19349277810618,30.9087152738768,64.2950998315677
Oceania,45038860,2023-04-15,13920944,26936,0.193492625212773,30.9087396972303,64.2950998315677
Oceania,45038860,2023-04-16,13920952,27088,0.194584393366201,30.9087574596693,64.2950998315677
Oceania,45038860,2023-04-17,13963793,27088,0.193987407289696,31.0038775404173,64.2951064924823
Oceania,45038860,2023-04-18,13963796,27088,0.19398736561319,31.0038842013319,64.2951064924823
Oceania,45038860,2023-04-19,13963800,27088,0.193987310044544,31.0038930825514,64.2951064924823
Oceania,45038860,2023-04-20,13963813,27094,0.194030097653127,31.0039219465146,64.2951064924823
Oceania,45038860,2023-04-21,13963844,27094,0.194029666902609,31.0039907759655,64.2951064924823
Oceania,45038860,2023-04-22,13963861,27094,0.194029430685396,31.0040285211482,64.2951064924823
Oceania,45038860,2023-04-23,13963887,27240,0.195074623562909,31.0040862490747,64.2951064924823
Oceania,45038860,2023-04-24,14004347,27260,0.194653845695197,31.0939197839377,64.2951064924823
Oceania,45038860,2023-04-25,14004351,27260,0.194653790097092,31.0939286651572,64.2951064924823
Oceania,45038860,2023-04-26,14004355,27260,0.194653734499018,31.0939375463766,64.2951064924823
